ID,LRP,Time,TrafficTruck,TrafficBus,TrafficCar,TrafficMotorbike,TrafficBicycle
12,LRP063a,11,691.576130917061,331.984049395125,168.373337228593,108.261212414779,7.58053960449991
12,LRP070b,11,733.867742585887,374.785881580063,173.758998231996,283.195953692828,13.6588646023807
12,LRP077a,11,731.438032986595,374.785938271231,173.759054923165,283.196010196297,9.1764046791557
12,LRP084a,11,731.438089490065,374.7859949624,173.759111614333,283.196066699767,9.17642044587605
12,LRP088a,11,731.438145993534,374.786051653568,173.759168305501,283.196123203236,9.1764362125964
12,LRP089c,11,765.961765800022,244.547750130179,118.825426070793,203.130707056274,6.66952767652792
12,LRP092,11,765.961822303492,244.547806633648,118.825482761961,203.130763559743,6.66954344324827
12,LRP094a,11,765.961878806961,244.547863137118,118.82553945313,203.130820063212,6.66955920996862
12,LRP108c,11,765.961935310431,244.547919640587,118.432175928505,203.130876566682,5.04060044321197
12,LRP122a,11,553.678400755641,198.949619830708,93.4576424514709,133.68811266787,3.29102139769191
12,LRP142a,11,553.67845725911,198.949676334177,93.4576989549403,92.501554687027,3.02693701183109
12,LRP143a,11,755.508849973965,416.262019666017,112.668878552659,142.505205736325,6.97662155632788
12,LRP146a,11,755.508906477434,416.262076169487,112.668935056128,142.505244832221,6.97663148015839
12,LRP148a,11,871.567032635417,385.072161057896,152.051853231451,130.659188328752,5.75600032695963
12,LRP152a,11,512.586996851499,285.51304796619,131.258576490391,81.3592634083726,9.69780020344152
12,LRP160a,11,603.054900313638,385.072161057896,152.051853231451,130.659188328752,7.46980640356504
12,LRP164a,11,419.968819106552,296.813741847201,120.692427711646,203.846705736325,9.23417143583717
12,LRP170b,11,419.968858202448,296.813798350671,120.692484215115,203.846744832221,13.1023828212984
12,LRP184b,11,419.968897298344,205.371523874108,120.692540718585,203.846783928117,13.1024010947093
12,LRP198a,11,590.661579457246,237.938405284636,117.697856840117,151.723909952893,19.429130892842
12,LRP209c,11,590.661618553142,237.938444380532,81.4375724881629,151.72393342133,20.3599223955243
12,LRP231a,11,45.3884486128431,97.9751365177587,34.7179767071532,83.9001525569454,22.8512908427082
12,LRP235b,11,45.3884720812794,97.9751756136548,34.7180158030493,83.9001760253817,22.851326160404
12,LRP251a,11,45.3884955497157,97.9752147095508,34.7180548989453,56.3663878952276,28.1126984342266
12,LRP254a,11,45.3885190181519,97.9752538054469,34.7180939948414,56.3664036619479,28.1127418835297
12,LRP256a,11,45.3885424865882,97.975292901343,34.7181330907374,56.3664194286683,28.1127853328328
12,LRP259b,11,44.6375525254601,122.566611517456,37.6503252945665,57.7223573789946,19.4229247145158
12,LRP260c,11,44.6375759938964,122.566650613352,37.6503643904625,57.722373145715,19.4229681638189
12,LRP267b,11,48.9792367066684,64.4918730912217,40.5043648021895,78.5186772908366,218.609823066397
12,LRP268a,11,48.9792601751047,64.491896559658,40.5044038980855,78.5186930575569,218.609878062219
12,LRP269c,11,48.9792836435409,64.4919200280943,40.5044429939816,78.5187088242773,218.609933058041
12,LRP278b,11,48.0170777558455,54.0484658811562,35.9693190520593,116.831839281173,58.462098862907
12,LRP281a,11,48.0171012242818,54.0484893495925,35.9693581479554,116.831855047893,70.4789810363409
12,LRP293a,11,48.0171246927181,54.0485128180288,35.9693972438514,116.831870814614,70.4790473364899
12,LRP293c,11,48.0171481611544,54.0485362864651,35.9694363397475,116.831886581334,70.4791136366388
12,LRP301b,11,57.0917831652117,89.8144331851923,31.8708639968999,38.5816534712215,97.544136699403
12,LRP312a,11,57.0917989319321,89.8144566536286,31.8708874653361,38.5816692379418,97.5442078978918
12,LRP320a,11,57.0918146986524,89.8144801220649,31.8709109337724,29.1585084827863,95.5865913791641
12,LRP321a,11,57.0918304653728,89.8145035905012,31.8709344022087,29.1585203986487,95.5866611487181
12,LRP328b,11,16.8236266847506,45.7877171193645,20.2540584410079,20.0786332602721,34.8871491662529
12,LRP331a,11,16.823642451471,45.7877405878007,20.2540819094442,20.0786451761345,34.8872189358069
12,LRP335c,11,16.8236582181913,45.787764056237,20.2541053778805,20.0786570919968,34.8872887053609
12,LRP336c,11,16.8236739849117,45.7877875246733,20.2541288463168,20.0786690078592,34.8873584749149
